0.92799	10.9344
0.9304	10.9548
0.932909	10.9752
0.935722	10.9956
0.938723	11.016
0.942162	11.0364
0.94561	11.0568
0.949092	11.0772
0.95258	11.0976
0.956071	11.118
0.959608	11.1384
0.963072	11.1588
0.966472	11.1792
0.969769	11.1996
0.972817	11.22
0.97559	11.2404
0.978283	11.2608
0.980665	11.2812
0.982871	11.3016
0.984855	11.322
0.986562	11.3424
0.988008	11.3628
0.988944	11.3832
0.989488	11.4036
0.98982	11.424
0.989798	11.4444
0.989188	11.4648
0.988306	11.4852
0.987076	11.5056
0.985521	11.526
0.983703	11.5464
0.981684	11.5668
0.979661	11.5872
0.977437	11.6076
0.974996	11.628
0.972489	11.6484
0.970088	11.6688
0.967705	11.6892
0.965292	11.7096
0.962884	11.73
0.960729	11.7504
0.958572	11.7708
0.95571	11.7912
0.951999	11.8116
0.947015	11.832
0.940699	11.8524
0.933169	11.8728
0.92438	11.8932
0.914683	11.9136
0.904354	11.934
0.894151	11.9544
0.885093	11.9748
0.87821	11.9952
0.873962	12.0156
0.87281	12.036
0.874722	12.0564
0.879469	12.0768
0.886793	12.0972
0.895762	12.1176
0.905736	12.138
0.915551	12.1584
0.924621	12.1788
0.932688	12.1992
0.939543	12.2196
0.945041	12.24
0.949198	12.2604
0.952229	12.2808
0.954277	12.3012
0.956151	12.3216
0.958223	12.342
0.960523	12.3624
0.96297	12.3828
0.965416	12.4032
0.96776	12.4236
0.970144	12.444
0.972578	12.4644
0.97494	12.4848
0.977284	12.5052
0.979395	12.5256
0.981212	12.546
0.982808	12.5664
0.984217	12.5868
0.985419	12.6072
0.986446	12.6276
0.987102	12.648
0.987381	12.6684
0.987498	12.6888
0.987374	12.7092
0.986978	12.7296
0.98626	12.75
0.985307	12.7704
0.983987	12.7908
0.982406	12.8112
0.980514	12.8316
0.978198	12.852
0.975642	12.8724
0.972826	12.8928
0.969884	12.9132
0.966824	12.9336
0.963709	12.954
0.960608	12.9744
0.957444	12.9948
0.954135	13.0152
0.950955	13.0356
0.948103	13.056
0.945501	13.0764
0.942734	13.0968
0.939897	13.1172
0.93695	13.1376
0.928809	13.158
0.909394	13.1784
0.875091	13.1988
0.823924	13.2192
0.754998	13.2396
0.669391	13.26
0.569825	13.2804
0.460878	13.3008
0.347875	13.3212
0.237345	13.3416
0.140222	13.362
0.067315	13.3824
0.025651	13.4028
0.018784	13.4232
0.047311	13.4436
0.108428	13.464
0.196291	13.4844
0.303019	13.5048
0.414333	13.5252
0.523861	13.5456
0.626058	13.566
0.715758	13.5864
0.78968	13.6068
0.846314	13.6272
0.885784	13.6476
0.909918	13.668
0.921916	13.6884
0.92553	13.7088
0.929368	13.7292
0.93341	13.7496
0.937233	13.77
0.941275	13.7904
0.945473	13.8108
0.949727	13.8312
0.954076	13.8516
0.958378	13.872
0.962422	13.8924
0.966049	13.9128
0.969538	13.9332
0.972949	13.9536
0.976105	13.974
0.978974	13.9944
0.981533	14.0148
0.983859	14.0352
0.985903	14.0556
0.987656	14.076
0.989189	14.0964
0.990453	14.1168
0.991386	14.1372
0.991853	14.1576
0.992034	14.178
0.991928	14.1984
0.99133	14.2188
0.990333	14.2392
0.988982	14.2596
0.987239	14.28
0.985108	14.3004
0.982743	14.3208
0.980248	14.3412
0.977634	14.3616
0.975008	14.382
0.972402	14.4024
0.969887	14.4228
0.967401	14.4432
0.964951	14.4636
0.962569	14.484
0.959577	14.5044
0.955655	14.5248
0.950346	14.5452
0.94356	14.5656
0.935293	14.586
0.92557	14.6064
0.915019	14.6268
0.903915	14.6472
0.893021	14.6676
0.882947	14.688
0.874665	14.7084
0.868821	14.7288
0.866073	14.7492
0.866541	14.7696
0.87014	14.79
0.877656	14.8104
0.886885	14.8308
0.897072	14.8512
0.907441	14.8716
0.917521	14.892
0.927081	14.9124
0.935569	14.9328
0.942743	14.9532
0.948629	14.9736
0.953222	14.994
0.955893	15.0144
0.958239	15.0348
0.960677	15.0552
0.963254	15.0756
0.965804	15.096
0.968372	15.1164
0.97091	15.1368
0.973489	15.1572
0.976098	15.1776
0.978603	15.198
0.980705	15.2184
0.982465	15.2388
0.984023	15.2592
0.98529	15.2796
0.986432	15.3
0.987181	15.3204
0.987703	15.3408
0.987795	15.3612
0.987408	15.3816
0.986739	15.402
0.985679	15.4224
0.984351	15.4428
0.982754	15.4632
0.980576	15.4836
0.977855	15.504
0.974799	15.5244
0.971165	15.5448
0.967334	15.5652
0.963325	15.5856
0.959317	15.606
0.955228	15.6264
0.951132	15.6468
0.946789	15.6672
0.942692	15.6876
0.938787	15.708
0.934948	15.7284
0.931279	15.7488
0.927612	15.7692
0.924	15.7896
0.920299	15.81
0.916308	15.8304
0.864099	15.8508
0.794913	15.8712
0.709431	15.8916
0.61035	15.912
0.502082	15.9324
0.390144	15.9528
0.280643	15.9732
